par,mus,timbre,fam,att,tech,reg,regn,val,ten,energy,pref,familiar
21,0,21,1,3,0,3,3,0.630673,0.358372,0.167449,0.500782,0.71831
21,0,22,1,2,0,3,3,0.43975,0.092332,0.098592,0.513302,0.763693
21,0,23,1,2,1,3,3,0.187793,0.491393,0.187793,0.599374,0.1518
21,0,24,1,3,0,4,4,0.758998,0.7277,1,0.627543,0.758998
21,0,25,1,2,0,4,4,0.644757,0.223787,0.280125,0.652582,0.12989
21,0,26,1,1,0,3,3,0.478873,0.710485,0.741784,0.147105,0.826291
21,0,27,1,1,0,4,4,0.651017,0.492958,0.837246,0.266041,0.72457
21,0,28,1,2,1,4,4,0.394366,0.921753,0.406886,0.150235,0.150235
21,0,29,1,3,0,3,3,0.500782,0.2723,0.259781,0.647887,0.394366
21,0,30,1,3,0,4,4,0.740219,0.469484,0.693271,0.754304,0.13615
21,0,31,1,3,0,5,5,0.737089,0.474178,0.758998,0.638498,0.120501
21,0,32,1,2,0,3,3,0.757433,0.364632,0.280125,0.388106,0.743349
21,0,33,1,2,0,4,4,0.505477,0.729264,0.665102,0.076682,0.065728
21,0,34,1,2,0,5,5,0.86698,0.330203,0.918623,0.386541,0.665102
21,0,35,1,1,0,3,3,0.230047,0.530516,0.065728,0.505477,0.378717
21,0,36,1,1,0,4,4,0.632238,0.165884,0.790297,0.636933,0.658842
21,0,37,1,1,0,5,5,0.657277,0.887324,0.929577,0.158059,0.111111
21,0,38,1,2,1,3,3,0.2723,0.485133,0.267606,0.381847,0.242567
21,0,39,1,2,1,4,4,0.347418,0.652582,0.682316,0.244131,0.14241
21,0,40,1,3,0,4,4,0.497653,0.203443,0.511737,0.280125,0.251956
21,0,41,1,2,0,4,4,0.636933,0.143975,0.486698,0.363067,0.123631
21,0,42,1,1,0,4,4,0.735524,0.27856,0.887324,0.697966,0.106416
21,0,43,1,2,1,4,4,0.231612,0.890454,0.755869,0.364632,0.159624
21,0,44,1,3,0,5,5,0.793427,0.384977,0.823161,0.604069,0.467919
21,0,45,1,3,0,6,6,0.215962,0.971831,0.865415,0.115806,0.122066
21,0,46,1,2,0,5,5,0.804382,0.502347,0.868545,0.618153,0.198748
21,0,47,1,2,0,6,6,0.751174,0.865415,0.826291,0.165884,0.134585
21,0,48,1,1,0,5,5,0.738654,0.538341,0.873239,0.225352,0.073552
21,0,49,1,1,0,6,6,0.394366,0.959311,0.840376,0.093897,0.100156
21,0,50,1,2,1,5,5,0.657277,0.738654,0.85759,0.258216,0.233177
21,0,51,2,2,0,1,1,0.040689,0.940532,0.660407,0.126761,0.076682
21,0,52,2,2,0,2,2,0.175274,0.86072,0.075117,0.270736,0.120501
21,0,53,2,2,0,3,3,0.58529,0.189358,0.369327,0.777778,0.046948
21,0,54,2,2,0,4,4,0.641628,0.231612,0.347418,0.230047,0.14867
21,0,55,2,2,1,2,2,0.081377,0.097027,0.126761,0.649452,0.158059
21,0,56,2,2,1,3,3,0.344288,0.492958,0.522692,0.158059,0.076682
21,0,57,2,2,1,4,4,0.266041,0.926448,0.629108,0.037559,0.048513
21,0,58,2,2,0,2,2,0.120501,0.117371,0.089202,0.690141,0.29421
21,0,59,2,2,0,3,3,0.547731,0.248826,0.089202,0.830986,0.215962
21,0,60,2,2,0,4,4,0.519562,0.270736,0.347418,0.519562,0.125196
21,0,61,2,2,0,5,5,0.744914,0.117371,0.766823,0.619718,0.173709
21,0,62,2,2,0,6,6,0.85759,1,1,0.089202,0.172144
21,0,63,2,2,1,3,3,0.217527,0.187793,0.089202,0.621283,0.081377
21,0,64,2,2,1,4,4,0.497653,0.2723,0.264476,0.356808,0.111111
21,0,65,2,2,1,5,5,0.632238,0.898279,0.856025,0.158059,0.13928
21,0,66,2,2,0,4,4,0.530516,0.801252,0.794992,0.259781,0.201878
21,0,67,2,2,0,5,5,0.740219,0.378717,1,0.388106,0.117371
21,0,68,2,2,1,4,4,0.369327,0.904538,0.508607,0.211268,0.242567
21,0,69,2,2,1,5,5,0.762128,0.785603,0.841941,0.264476,0.14241
21,0,70,2,2,0,4,4,0.510172,0.211268,0.399061,0.112676,0.115806
21,0,71,2,2,0,5,5,0.86385,0.363067,0.85759,0.629108,0.114241
21,0,72,2,2,1,4,4,0.691706,0.194053,0.359937,0.485133,0.097027
21,0,73,2,2,1,5,5,0.757433,0.763693,0.849765,0.150235,0.153365
21,0,74,2,2,0,4,4,0.503912,0.164319,0.253521,0.508607,0.123631
21,0,75,2,2,1,4,4,0.499218,0.187793,0.267606,0.13615,0.14241
21,0,76,2,2,0,5,5,0.901408,0.256651,0.902973,0.658842,0.668232
21,0,77,2,2,0,6,6,0.369327,0.834116,0.757433,0.13615,0.14241
21,0,78,2,2,1,5,5,0.699531,0.475743,0.802817,0.422535,0.172144
21,0,79,2,2,1,6,6,0.751174,0.957746,0.910798,0.111111,0.607199
21,0,80,2,2,0,7,6,0.859155,0.956182,0.920188,0.089202,0.100156
21,0,81,3,1,0,1,1,0.062598,0.913928,0.089202,0.226917,0.081377
21,0,82,3,1,0,2,2,0.339593,0.14554,0.203443,0.876369,0.726135
21,0,83,3,1,0,3,3,0.707355,0,0.134585,0.849765,0.879499
21,0,84,3,1,0,4,4,0.635368,0.097027,0.089202,0.926448,0.120501
21,0,85,3,1,0,5,5,0.865415,0.355243,0.873239,0.652582,0.101721
21,0,86,3,1,0,6,6,0.776213,0.57903,0.780908,0.173709,0.115806
21,0,87,3,1,0,7,6,0.812207,0.940532,0.931142,0.078247,0.910798
21,0,88,3,2,0,2,2,0.115806,0.679186,0.125196,0.638498,0.109546
21,0,89,3,1,1,2,2,0.255086,0.025039,0.280125,0.873239,0.763693
21,0,90,3,2,0,3,3,0.602504,0.112676,0.583725,0.660407,0.852895
21,0,91,3,2,0,4,4,0.499218,0.754304,0.259781,0.237872,0.84507
21,0,92,3,2,1,3,3,0.624413,0.948357,0.794992,0.14867,0.471049
21,0,93,3,2,1,4,4,0.651017,0.765258,0.749609,0.253521,0.849765
21,0,94,3,1,1,3,3,0.416275,0.123631,0.076682,0.873239,0.115806
21,0,95,3,1,1,4,4,0.737089,0.043818,0.153365,0.730829,0.41784
21,0,96,3,2,0,5,5,0.799687,0.877934,0.884194,0.347418,0.868545
21,0,97,3,2,1,5,5,0.381847,0.934272,0.758998,0.201878,0.907668
21,0,98,3,1,1,5,5,0.774648,0.067293,0.841941,0.982786,0.378717
21,0,99,3,2,0,6,6,0.741784,0.906103,0.87011,0.239437,0.109546
21,0,100,3,2,0,7,6,0.86072,0.965571,1,0.128326,0.104851
21,0,101,3,2,1,6,6,0.189358,0.973396,0.85759,0.13928,0.70579
21,0,102,3,2,1,7,6,0.907668,0.940532,0.964006,0.050078,0.442879
21,0,103,3,1,1,6,6,0.661972,0.954617,0.466354,0.625978,0.86385
21,0,104,4,3,0,2,2,0.100156,0.918623,0.674491,0.104851,0.751174
21,0,105,4,3,0,3,3,0.090767,0.862285,0.061033,0.482003,0.821596
21,0,106,4,2,0,2,2,0.065728,0.928013,0.508607,0.242567,0.535211
21,0,107,4,2,0,3,3,0.095462,0.871674,0.524257,0.363067,0.918623
21,0,108,4,1,0,2,2,0.065728,0.788732,0.256651,0.353678,0.541471
21,0,109,4,1,0,3,3,0.095462,0.913928,0.264476,0.507042,0.852895
21,0,110,4,1,0,3,3,0.521127,0,0.117371,0.619718,0.040689
21,0,111,4,1,0,4,4,0.505477,0.118936,0.098592,0.101721,0.020344
21,0,112,4,1,0,5,5,0.607199,0.524257,0.500782,0.259781,0.14554
21,0,113,4,2,0,3,3,0.13302,0.696401,0.499218,0.388106,0.153365
21,0,114,4,2,0,4,4,0.513302,0.931142,0.763693,0.120501,0.114241
21,0,115,4,2,0,5,5,0.251956,0.967136,0.500782,0.14554,0.095462
21,0,116,4,3,0,3,3,0.392801,0.945227,0.832551,0.089202,0.079812
21,0,117,4,3,0,4,4,0.280125,0.926448,0.735524,0.12989,0.173709
21,0,118,4,3,0,5,5,0.186228,0.921753,0.508607,0.270736,0.15493
21,0,119,4,5,0,3,3,0.090767,0.971831,0.499218,0.061033,0.070423
21,0,120,4,5,0,4,4,0.186228,0.877934,0.514867,0.143975,0.076682
21,0,121,4,2,0,3,3,0.089202,0.956182,0.751174,0.615023,0.104851
21,0,122,4,2,0,4,4,0.668232,0.384977,0.386541,0.644757,0.161189
21,0,123,4,2,0,5,5,0.841941,0.230047,1,0.233177,0.1518
21,0,124,4,2,0,6,6,0.749609,0.621283,0.86698,0.477308,0.097027
21,0,125,4,2,0,7,6,0.269171,0.951487,0.86385,0.126761,0.859155
21,0,127,4,3,0,6,6,0.890454,0.370892,1,0.676056,0.70579
21,0,128,4,3,0,7,6,0.841941,0.915493,1,0.619718,0.112676
21,0,129,4,2,0,6,6,0.895149,0.949922,1,0.399061,0.895149
21,0,130,4,2,0,7,6,0.816901,0.815336,0.954617,0.627543,0.843506
21,0,131,4,2,0,5,5,0.804382,0.690141,0.865415,0.738654,0.164319
21,0,132,4,2,0,6,6,0.513302,0.660407,0.835681,0.874804,0.126761
21,0,133,4,3,0,4,4,0.621283,0.325509,0.557121,0.241002,0.137715
21,0,134,4,3,0,5,5,0.835681,0.273865,0.793427,0.522692,0.115806
21,0,135,4,3,0,6,6,0.751174,0.140845,0.611894,0.635368,0.126761
21,0,136,4,3,0,6,6,0.672926,0.895149,0.957747,0.513302,0.896714
21,0,137,4,3,0,7,6,0.888889,0.85759,0.751174,0.383412,0.754304
22,0,0,1,3,0,1,1,0,0.804382,0.089202,0.025039,0.035994
22,0,1,1,3,0,2,2,0.018779,0.682316,0.195618,0.231612,0.339593
22,0,2,1,2,0,1,1,0.292645,0.809077,0.369327,0.117371,0.150235
22,0,3,1,2,0,2,2,0.120501,0.231612,0.114241,0.153365,0.134585
22,0,4,1,1,0,1,1,0,1,1,0,0
22,0,5,1,1,0,2,2,0.309859,0.302034,0.876369,0.541471,0.953052
22,0,6,1,2,1,1,1,0,1,0.234742,0,0
22,0,7,1,2,1,2,2,0.051643,0.70266,0.061033,0.117371,0.234742
22,0,8,1,3,0,3,3,0.964006,0,0.181534,0.832551,0.796557
22,0,9,1,3,0,4,4,0.208138,0.865415,0.247261,0.339593,0.1518
22,0,10,1,2,0,3,3,0.29421,0.348983,0.312989,0.666667,0.589984
22,0,11,1,2,0,4,4,0.550861,0.618153,0.539906,0.364632,0.719875
22,0,12,1,1,0,3,3,0.103286,0.735524,0.776213,0.862285,0.588419
22,0,13,1,1,0,4,4,0.856025,0.075117,0.200313,0.804382,0.225352
22,0,14,1,2,1,3,3,0.087637,0.115806,0.319249,0.599374,0.269171
22,0,15,1,2,1,4,4,0.311424,0.829421,0.392801,0.067293,0.057903
22,0,16,1,3,0,1,1,0,0.924883,0.392801,0,0.300469
22,0,17,1,3,0,2,2,0,1,1,0,0
22,0,18,1,2,0,1,1,0,0.99061,1,0.010955,0.00626
22,0,19,1,2,0,2,2,0.159624,0.352113,0.367762,0.051643,0.137715
22,0,20,1,2,1,2,2,0,1,1,0,0
22,0,21,1,3,0,3,3,0.201878,0.710485,0.723005,0.156495,0.203443
22,0,22,1,2,0,3,3,0.364632,0.392801,0.57277,0.057903,0.208138
22,0,23,1,2,1,3,3,0.339593,0.604069,0.384977,0,0
22,0,24,1,3,0,4,4,0.331768,0.758998,0.596244,0.29734,0.973396
22,0,25,1,2,0,4,4,0.267606,0.219092,0.532081,0.733959,0.796557
22,0,26,1,1,0,3,3,0.452269,0.780908,0.600939,0.004695,0
22,0,27,1,1,0,4,4,0.175274,0.918623,1,0.298905,0.14867
22,0,28,1,2,1,4,4,0.325509,0.974961,0.827856,0.208138,0.214397
22,0,29,1,3,0,3,3,0.181534,0.56964,0.865415,0.356808,0.72144
22,0,30,1,3,0,4,4,0.485133,0.511737,0.489828,0.482003,0.319249
22,0,31,1,3,0,5,5,0.920188,0,1,1,1
22,0,32,1,2,0,3,3,0.29421,0.652582,0.533646,0.230047,0.611894
22,0,33,1,2,0,4,4,0.42723,0.85759,0.292645,0.280125,0.591549
22,0,34,1,2,0,5,5,0.769953,1,1,0.219092,1
22,0,35,1,1,0,3,3,0,0.485133,0.513302,0.028169,0.078247
22,0,36,1,1,0,4,4,0.283255,0.261346,0.234742,0.691706,0.58216
22,0,37,1,1,0,5,5,0.762128,0.449139,0.602504,0.115806,0.679186
22,0,38,1,2,1,3,3,0.186228,0.85133,0.306729,0.161189,0.123631
22,0,39,1,2,1,4,4,0,1,0.256651,0.226917,0.489828
22,0,40,1,3,0,4,4,0.153365,0.450704,0.178404,0.71205,0.422535
22,0,41,1,2,0,4,4,0.477308,0.716745,0.677621,0.217527,0.629108
22,0,42,1,1,0,4,4,0.311424,0.342723,0.478873,0.245696,0.588419
22,0,43,1,2,1,4,4,0.422535,0.643192,0.489828,0.328638,0.633803
22,0,44,1,3,0,5,5,0.751174,0.344288,0.007825,0.766823,0.86698
22,0,45,1,3,0,6,6,0.097027,0.630673,0,0.341158,0.197183
22,0,46,1,2,0,5,5,0.798122,0.769953,0.732394,0.57903,0.428795
22,0,47,1,2,0,6,6,0.388106,0.748044,0.729264,0.264476,0.812207
22,0,48,1,1,0,5,5,0.796557,0,0.70892,1,0.56338
22,0,49,1,1,0,6,6,0.873239,0.295775,0.192488,0.588419,0.697966
22,0,50,1,2,1,5,5,0.723005,1,0,0.352113,0.076682
22,0,51,2,2,0,1,1,0.392801,0.697966,0.507042,0.039124,0.655712
22,0,52,2,2,0,2,2,0.001565,0.5759,0.510172,0.422535,0.397496
22,0,53,2,2,0,3,3,0.325509,0.205008,0.356808,0.820031,0.214397
22,0,54,2,2,0,4,4,0.541471,0.104851,0.150235,0.115806,0.327074
22,0,55,2,2,1,2,2,0.00313,0.123631,0.906103,0,0
22,0,56,2,2,1,3,3,0.217527,0.488263,0.41784,0.117371,0.56025
22,0,57,2,2,1,4,4,0.125196,0.743349,0.15493,0.364632,0.086072
22,0,58,2,2,0,2,2,0.347418,0.435055,0.28795,0,0
22,0,59,2,2,0,3,3,0.067293,0.098592,0.093897,0.328638,0.489828
22,0,60,2,2,0,4,4,0.602504,0.622848,0.046948,0.707355,0.627543
22,0,61,2,2,0,5,5,0.701095,0,0.510172,0.341158,0.769953
22,0,62,2,2,0,6,6,0.258216,0,1,0.519562,0.461659
22,0,63,2,2,1,3,3,0.179969,0.571205,0.153365,0.286385,0.306729
22,0,64,2,2,1,4,4,0.615023,0.165884,0.269171,0.461659,0.906103
22,0,65,2,2,1,5,5,0.442879,0.251956,1,0.370892,1
22,0,66,2,2,0,4,4,0.71518,0.788732,0.403756,0.691706,0.610329
22,0,67,2,2,0,5,5,0.256651,0.964006,0.503912,0.902973,0.835681
22,0,68,2,2,1,4,4,0.636933,0.364632,0.70579,0.034429,0.611894
22,0,69,2,2,1,5,5,0.118936,0.892019,0.660407,0.247261,0.017214
22,0,70,2,2,0,4,4,0.965571,0.341158,0.615023,0.073552,0.316119
22,0,71,2,2,0,5,5,0.683881,0.322379,0.14554,0.72457,0.399061
22,0,72,2,2,1,4,4,0.28795,0.622848,0.615023,0.383412,0.824726
22,0,73,2,2,1,5,5,0.316119,0.56651,0.644757,0.755869,0.28795
22,0,74,2,2,0,4,4,0.56651,0.758998,0.082942,0.640063,0.507042
22,0,75,2,2,1,4,4,0.078247,0.751174,0.510172,0.680751,0.164319
22,0,76,2,2,0,5,5,1,0.087637,0.400626,0.968701,0.126761
22,0,77,2,2,0,6,6,0,0.881064,1,0.496088,0.176839
22,0,78,2,2,1,5,5,0,0.685446,0.704225,0.107981,0.283255
22,0,79,2,2,1,6,6,0,0.735524,0.799687,0.28795,0.14554
22,0,80,2,2,0,7,6,0,1,1,0.15493,0.048513
22,0,81,3,1,0,1,1,0.259781,0.134585,0.652582,0.109546,0.676056
22,0,82,3,1,0,2,2,0.245696,0.849765,0.934272,0.381847,0.730829
22,0,83,3,1,0,3,3,0.816901,0,0.431925,0.682316,0.311424
22,0,84,3,1,0,4,4,0.98748,0.061033,1,0.768388,1
22,0,85,3,1,0,5,5,0.652582,0.118936,0.638498,1,1
22,0,86,3,1,0,6,6,1,0,1,1,1
22,0,87,3,1,0,7,6,1,0.948357,1,1,0.608764
22,0,88,3,2,0,2,2,0.766823,0.339593,0,0.56025,0.71205
22,0,89,3,1,1,2,2,0.143975,0,0.220657,0.798122,1
22,0,90,3,2,0,3,3,0.289515,0.690141,0.292645,0.674491,0.410016
22,0,91,3,2,0,4,4,0.658842,0.131455,0.2723,0.791862,0.389671
22,0,92,3,2,1,3,3,0.198748,0.71831,0.378717,0.444444,0.796557
22,0,93,3,2,1,4,4,0.228482,0.696401,0.820031,0.317684,0
22,0,94,3,1,1,3,3,0.766823,0.56964,0.895149,0.610329,0.236307
22,0,95,3,1,1,4,4,0,0.895149,1,0.120501,1
22,0,96,3,2,0,5,5,0.416275,0.004695,1,0.125196,0.788732
22,0,97,3,2,1,5,5,0.158059,0.890454,0.231612,0.158059,0.241002
22,0,98,3,1,1,5,5,1,0,0.350548,0.964006,1
22,0,99,3,2,0,6,6,0.949922,0.292645,0.777778,0.366197,0.658842
22,0,100,3,2,0,7,6,0.164319,0.206573,0.594679,0.187793,1
22,0,101,3,2,1,6,6,0.388106,1,1,0.261346,0.635368
22,0,102,3,2,1,7,6,0,1,1,0,0
22,0,103,3,1,1,6,6,0.471049,0,1,0.322379,0.873239
22,0,104,4,3,0,2,2,0.394366,0.150235,0.849765,0.8482,0.909233
22,0,105,4,3,0,3,3,0.223787,0.117371,0.395931,0.661972,0.901408
22,0,106,4,2,0,2,2,0.082942,0.56338,0.319249,0.463224,0.798122
22,0,107,4,2,0,3,3,0.893584,0.065728,0.957747,0.644757,0.13615
22,0,108,4,1,0,2,2,0.123631,0.906103,0.937402,0.251956,0.153365
22,0,109,4,1,0,3,3,0.312989,0.348983,0.169014,0.302034,0.677621
22,0,110,4,1,0,3,3,0.181534,0.179969,0.280125,0.345853,0.43036
22,0,111,4,1,0,4,4,0.103286,0.122066,0.214397,0.508607,0.223787
22,0,112,4,1,0,5,5,0.203443,0.619718,0.719875,0.312989,0.114241
22,0,113,4,2,0,3,3,0.685446,0.29108,0.325509,0.710485,0.751174
22,0,114,4,2,0,4,4,1,0.832551,0.676056,0.492958,0.948357
22,0,115,4,2,0,5,5,0.596244,0.544601,0.330203,0.86072,0.435055
22,0,116,4,3,0,3,3,0.192488,0.073552,0.466354,0.829421,0.467919
22,0,117,4,3,0,4,4,1,0.519562,0.896714,0.477308,0.538341
22,0,118,4,3,0,5,5,0.943662,0.935837,0.807512,0.888889,0.915493
22,0,119,4,5,0,3,3,0,1,1,0,0.143975
22,0,120,4,5,0,4,4,0.162754,0.917058,0.85133,0,0
22,0,121,4,2,0,3,3,0.370892,0.273865,0.302034,0.862285,0.635368
22,0,122,4,2,0,4,4,0.400626,0.363067,0.13928,0.771518,0.527387
22,0,123,4,2,0,5,5,1,0,1,1,1
22,0,124,4,2,0,6,6,1,0,0.466354,1,1
22,0,125,4,2,0,7,6,1,0.809077,0.962441,0.169014,0.749609
22,0,127,4,3,0,6,6,0.879499,0.729264,0,0.768388,0.895149
22,0,128,4,3,0,7,6,1,1,1,0.173709,1
22,0,129,4,2,0,6,6,0.827856,0.370892,0.690141,0.934272,1
22,0,130,4,2,0,7,6,1,0,1,1,1
22,0,131,4,2,0,5,5,1,0,1,1,0.945227
22,0,132,4,2,0,6,6,1,0.538341,1,1,0.661972
22,0,133,4,3,0,4,4,1,0,0.815336,1,1
22,0,134,4,3,0,5,5,0.43975,0.444444,0.406886,1,1
22,0,135,4,3,0,6,6,1,0,1,1,1
22,0,136,4,3,0,6,6,1,0,0.979656,1,1
22,0,137,4,3,0,7,6,0.852895,0.820031,0,0.769953,0.067293
23,0,0,1,3,0,1,1,0.020344,0.812207,0.1518,0.158059,0.203443
23,0,1,1,3,0,2,2,0.164319,0.821596,0.644757,0.231612,0.615023
23,0,2,1,2,0,1,1,0.065728,0.940532,0.233177,0.169014,0.359937
23,0,3,1,2,0,2,2,0.175274,0.508607,0.208138,0.405321,0.636933
23,0,4,1,1,0,1,1,0.034429,0.660407,0.140845,0.073552,0.239437
23,0,5,1,1,0,2,2,0.137715,0.887324,0.553991,0.192488,0.497653
23,0,6,1,2,1,1,1,0.062598,0.535211,0.194053,0.101721,0.353678
23,0,7,1,2,1,2,2,0.059468,0.948357,0.028169,0.040689,0.156495
23,0,8,1,3,0,3,3,0.773083,0.500782,0.780908,0.701095,0.635368
23,0,9,1,3,0,4,4,0.661972,0.356808,0.644757,0.081377,0.300469
23,0,10,1,2,0,3,3,0.477308,0.363067,0.391236,0.492958,0.499218
23,0,11,1,2,0,4,4,0.926448,0.062598,0.923318,0.932707,0.679186
23,0,12,1,1,0,3,3,0.245696,0.737089,0.325509,0.082942,0.56025
23,0,13,1,1,0,4,4,0.491393,0.175274,0.391236,0.395931,0.225352
23,0,14,1,2,1,3,3,0.109546,0.841941,0.280125,0.167449,0.112676
23,0,15,1,2,1,4,4,0.283255,0.552426,0.342723,0.43975,0.463224
23,0,16,1,3,0,1,1,0,0.910798,0.211268,0,0
23,0,17,1,3,0,2,2,0.035994,0.978091,0.035994,0,0
23,0,18,1,2,0,1,1,0.057903,0.910798,0.165884,0.226917,0.164319
23,0,19,1,2,0,2,2,0.035994,0.953052,0.383412,0.106416,0.076682
23,0,20,1,2,1,2,2,0.028169,0.776213,0.092332,0.050078,0.247261
23,0,21,1,3,0,3,3,0.100156,0.660407,0.187793,0.175274,0.507042
23,0,22,1,2,0,3,3,0.150235,0.738654,0.118936,0.078247,0.211268
23,0,23,1,2,1,3,3,0.062598,0.956182,0.065728,0.057903,0.112676
23,0,24,1,3,0,4,4,0.72457,0.463224,0.818466,0.217527,0.43975
23,0,25,1,2,0,4,4,0.743349,0.640063,0.827856,0.384977,0.652582
23,0,26,1,1,0,3,3,0.084507,0.923318,0.097027,0.27856,0.494523
23,0,27,1,1,0,4,4,0.862285,0.613459,0.763693,0.676056,0.300469
23,0,28,1,2,1,4,4,0.100156,0.840376,0.104851,0.015649,0.198748
23,0,29,1,3,0,3,3,0.344288,0.461659,0.386541,0.303599,0.43662
23,0,30,1,3,0,4,4,0.635368,0.5759,0.676056,0.447574,0.519562
23,0,31,1,3,0,5,5,0.674491,0.743349,0.754304,0.158059,0.607199
23,0,32,1,2,0,3,3,0.112676,0.907668,0.12989,0.644757,0.70579
23,0,33,1,2,0,4,4,0.971831,0.985915,0.946792,0.183099,0.327074
23,0,34,1,2,0,5,5,0.841941,0.791862,0.791862,0.302034,0.441315
23,0,35,1,1,0,3,3,0.492958,0.521127,0.28482,0.209703,0.280125
23,0,36,1,1,0,4,4,0.826291,0.661972,0.71831,0.179969,0.499218
23,0,37,1,1,0,5,5,0.873239,0.877934,0.780908,0.13615,0.425665
23,0,38,1,2,1,3,3,0.098592,0.813772,0.187793,0.100156,0.181534
23,0,39,1,2,1,4,4,0.618153,0.58529,0.85759,0.230047,0.341158
23,0,40,1,3,0,4,4,0.752739,0.71831,0.882629,0.248826,0.403756
23,0,41,1,2,0,4,4,0.647887,0.586854,0.774648,0.532081,0.525822
23,0,42,1,1,0,4,4,0.690141,0.820031,0.737089,0.106416,0.273865
23,0,43,1,2,1,4,4,0.375587,0.868545,0.303599,0.179969,0.389671
23,0,44,1,3,0,5,5,0.835681,0.619718,0.846635,0.43975,0.641628
23,0,45,1,3,0,6,6,0.909233,0.607199,0.816901,0.046948,0.392801
23,0,46,1,2,0,5,5,0.85759,0.605634,0.744914,0.469484,0.906103
23,0,47,1,2,0,6,6,0.85446,0.752739,0.758998,0.13615,0.255086
23,0,48,1,1,0,5,5,0.820031,0.552426,0.865415,0.394366,0.471049
23,0,49,1,1,0,6,6,0.167449,0.904538,0.809077,0.020344,0.308294
23,0,50,1,2,1,5,5,0.774648,0.946792,0.852895,0.115806,0.43662
23,0,51,2,2,0,1,1,0.131455,0.877934,0.112676,0,0.256651
23,0,52,2,2,0,2,2,0.059468,0.924883,0.089202,0.073552,0.169014
23,0,53,2,2,0,3,3,0.331768,0.384977,0.316119,0.4241,0.41784
23,0,54,2,2,0,4,4,0.832551,0.353678,0.909233,0.804382,0.605634
23,0,55,2,2,1,2,2,0.043818,0.965571,0.065728,0.059468,0.211268
23,0,56,2,2,1,3,3,0.43662,0.311424,0.70579,0.353678,0.72144
23,0,57,2,2,1,4,4,0.500782,0.541471,0.553991,0.075117,0.114241
23,0,58,2,2,0,2,2,0.062598,0.784038,0.037559,0.035994,0.242567
23,0,59,2,2,0,3,3,0.28169,0.699531,0.341158,0.028169,0.159624
23,0,60,2,2,0,4,4,0.838811,0,0.887324,0.841941,0.635368
23,0,61,2,2,0,5,5,0.788732,0.317684,0.824726,0.779343,0.804382
23,0,62,2,2,0,6,6,0.979656,0.920188,0.940532,0,0.13615
23,0,63,2,2,1,3,3,0.27543,0.884194,0.400626,0.067293,0.114241
23,0,64,2,2,1,4,4,0.758998,0.234742,0.652582,0.270736,0.497653
23,0,65,2,2,1,5,5,0.638498,0.924883,0.84507,0.636933,0.336463
23,0,66,2,2,0,4,4,0.513302,0.557121,0.674491,0.203443,0.361502
23,0,67,2,2,0,5,5,0.862285,0.640063,0.99687,0.660407,0.655712
23,0,68,2,2,1,4,4,0.483568,0.594679,0.652582,0.259781,0.309859
23,0,69,2,2,1,5,5,0.915493,0.691706,0.86698,0.453834,0.350548
23,0,70,2,2,0,4,4,0.615023,0.494523,0.496088,0.42097,0.264476
23,0,71,2,2,0,5,5,0.735524,0.514867,0.788732,0.56025,0.325509
23,0,72,2,2,1,4,4,0.758998,0.306729,0.85759,0.28482,0.117371
23,0,73,2,2,1,5,5,0.801252,0.713615,0.600939,0.4241,0.640063
23,0,74,2,2,0,4,4,0.843506,0.028169,0.942097,0.86072,0.729264
23,0,75,2,2,1,4,4,0.591549,0.394366,0.508607,0.167449,0.064163
23,0,76,2,2,0,5,5,0.917058,0.179969,0.910798,0.898279,0.909233
23,0,77,2,2,0,6,6,0.938967,0.760563,0.841941,0.553991,0.928012
23,0,78,2,2,1,5,5,0.7277,0.41471,0.995305,0.679186,0.629108
23,0,79,2,2,1,6,6,0.652582,0.503912,0.948357,0.059468,0.295775
23,0,80,2,2,0,7,6,0.868545,1,0.954617,0,0.118936
23,0,81,3,1,0,1,1,0.12989,0.899844,0.203443,0.347418,0.209703
23,0,82,3,1,0,2,2,0.413146,0.300469,0.189358,0.71205,0.732394
23,0,83,3,1,0,3,3,0.159624,0.150235,0.550861,0.70266,0.600939
23,0,84,3,1,0,4,4,0.766823,0.317684,0.785603,0.733959,0.156495
23,0,85,3,1,0,5,5,0.890454,0.410016,0.849765,0.904538,0.514867
23,0,86,3,1,0,6,6,0.881064,0.230047,0.932707,0.946792,0.926448
23,0,87,3,1,0,7,6,0.926448,0.489828,0.956182,0.852895,0.99061
23,0,88,3,2,0,2,2,0.392801,0.1518,0.788732,0.137715,0.743349
23,0,89,3,1,1,2,2,0.370892,0.247261,0.256651,0.682316,0.912363
23,0,90,3,2,0,3,3,0.660407,0.485133,0.804382,0.613459,0.86385
23,0,91,3,2,0,4,4,0.890454,0.14241,0.896714,0.898279,0.942097
23,0,92,3,2,1,3,3,0.735524,0.372457,0.064163,0.754304,0.380282
23,0,93,3,2,1,4,4,0.940532,0.045383,0.801252,0.738654,0.921753
23,0,94,3,1,1,3,3,0.85759,0.776213,0.942097,0.934272,0.971831
23,0,95,3,1,1,4,4,0.915493,0.043818,0.940532,0.942097,0.942097
23,0,96,3,2,0,5,5,0.937402,0.788732,0.968701,0.934272,0.957747
23,0,97,3,2,1,5,5,0.873239,0.599374,0.895149,0.85759,0.899844
23,0,98,3,1,1,5,5,0.896714,0.106416,0.884194,0.735524,0.838811
